hardware alarms,cpu errors,low voltage,overheating alarm,fan degradaded,baseband processing fault,synchronization failure,low disk performace,tlpm,tlcm,number of PM,priority,other alarms,failure
1,0,1,0,0,0,0,0,109,108,2,3,0,0
0,0,2,2,2,0,0,0,201,121,1,2,0,1
1,0,2,2,1,0,0,0,59,106,1,1,0,1
0,0,3,1,1,0,0,2,298,78,1,1,0,1
0,0,1,0,0,0,0,0,164,182,2,2,0,0
0,0,4,0,0,0,0,0,163,86,1,1,0,1
0,0,1,3,3,0,0,0,70,200,2,2,0,1
1,0,4,1,1,0,1,0,170,163,2,3,0,2
1,0,1,0,0,0,0,0,69,204,2,2,0,0
1,0,1,0,0,0,0,1,167,69,2,2,0,1
0,0,1,0,0,0,0,0,15,215,2,4,0,0
1,0,3,1,0,2,0,1,104,234,2,3,0,4
1,0,1,2,2,0,0,0,70,203,4,4,0,1
0,0,2,2,2,0,0,0,37,56,1,2,0,1
0,0,1,1,1,0,0,0,145,72,2,2,0,0
1,0,3,0,0,0,1,0,119,114,2,3,0,1
1,0,1,1,1,0,0,0,231,94,1,1,0,1
0,0,1,0,0,0,0,0,13,127,3,4,0,0
1,0,3,2,2,1,0,0,209,104,1,2,0,3
0,0,2,1,1,0,0,0,93,179,3,4,0,1
0,0,2,2,1,0,0,0,91,152,1,2,0,1
0,0,2,3,3,1,0,0,59,106,1,3,0,3
0,0,1,2,2,0,0,0,93,195,3,2,0,1
1,0,2,0,0,0,0,0,80,187,2,3,0,1
1,0,0,5,3,0,0,0,210,75,1,2,0,2
1,0,4,0,0,0,0,0,105,119,2,3,0,1
1,0,3,0,0,0,0,0,256,186,1,2,0,1
0,0,0,2,2,2,2,2,172,156,2,1,0,3
1,1,1,3,3,0,0,0,113,195,3,4,0,2
1,0,1,3,2,0,0,0,357,96,1,1,0,2
1,0,3,4,3,1,0,0,242,59,1,1,0,4
0,0,0,0,0,0,0,0,10,251,4,4,0,0
0,0,0,1,0,0,0,0,21,150,3,4,0,0
2,0,1,1,1,0,0,0,231,175,1,1,0,1
0,0,2,1,1,0,0,0,260,158,1,2,0,1
1,0,4,0,0,0,0,0,148,245,2,3,0,1
2,0,1,1,1,0,0,0,146,158,1,1,0,1
0,0,4,0,0,0,0,0,48,110,1,2,0,1
0,0,2,0,0,0,0,0,59,182,4,4,0,0
0,0,1,2,2,0,0,0,47,181,2,3,0,1
0,0,1,3,2,0,0,0,290,48,1,3,0,1
2,0,2,2,2,0,0,0,52,85,1,1,0,2
1,0,0,5,3,0,0,0,14,91,2,3,0,2
0,0,1,1,1,0,0,0,11,291,4,4,0,0
0,0,3,0,0,0,0,0,72,164,3,4,0,1
1,0,2,5,3,2,1,0,203,30,1,3,0,5
2,0,4,2,2,0,1,0,163,210,2,3,0,3
0,0,1,0,0,0,0,0,131,109,2,3,0,0
1,0,2,1,1,2,0,0,128,133,1,1,0,3
0,0,2,1,0,0,0,0,120,60,1,1,0,1
1,0,1,2,1,0,0,0,164,171,2,3,0,1
3,0,2,2,1,1,0,0,114,24,1,3,1,4
0,0,1,0,0,0,0,0,75,240,4,4,0,0
1,0,2,0,0,0,0,0,178,102,1,2,0,1
1,0,2,0,0,0,0,0,74,76,2,3,0,1
2,0,1,1,1,0,0,0,226,116,1,2,4,3
0,0,3,2,2,0,0,0,136,123,2,3,0,1
0,0,4,3,2,0,0,1,19,212,1,1,0,2
1,0,1,3,2,1,0,0,193,90,1,2,0,3
1,0,2,0,0,0,0,0,68,127,3,4,0,1
0,0,1,2,1,0,1,0,145,69,2,1,0,1
1,0,3,1,1,0,0,0,351,72,1,2,0,1
0,0,2,3,2,0,0,0,346,72,1,2,0,1
1,0,3,0,0,0,0,0,84,122,1,2,0,1
2,0,1,2,2,2,0,0,20,231,2,3,0,4
2,0,0,4,2,1,0,0,350,178,1,2,0,3
2,0,0,1,1,0,0,1,167,150,2,3,0,1
1,0,1,0,0,0,0,0,71,234,2,3,0,0
1,0,1,3,2,1,0,0,101,73,1,2,0,3
1,0,2,1,1,0,0,0,66,166,3,4,0,1
2,0,3,2,2,2,1,0,320,62,1,2,0,5
0,0,0,2,2,2,0,0,30,174,3,2,0,2
1,0,0,0,0,0,0,1,318,96,1,2,0,0
2,0,1,1,1,0,2,0,41,250,3,4,0,2
0,0,3,1,0,1,0,2,20,192,3,4,0,2
0,0,1,2,2,0,0,0,19,157,3,3,0,1
1,0,0,2,2,2,0,0,77,153,1,2,0,3
0,0,0,1,1,0,0,0,79,219,3,2,0,0
0,0,2,1,1,0,0,0,60,223,3,4,0,1
2,0,1,2,2,0,0,0,318,77,1,2,0,2
1,0,2,1,0,0,0,0,51,74,2,2,0,1
0,0,3,3,2,2,0,0,149,125,1,2,2,4
1,0,1,1,0,0,0,0,64,125,3,2,0,1
0,0,3,2,2,2,0,0,45,53,1,1,0,3
0,0,0,1,1,3,0,0,207,24,1,2,0,3
1,0,3,1,1,0,0,0,50,17,1,1,0,1
0,0,0,0,0,0,0,0,124,159,2,2,0,0
0,0,1,3,3,2,2,0,174,110,2,1,0,4
1,0,1,0,0,1,0,0,174,174,2,2,0,1
2,0,2,1,1,0,0,0,24,83,1,2,0,2
2,0,0,1,1,0,0,0,289,93,1,2,0,1
1,0,1,0,0,0,0,0,345,37,1,2,0,0
2,0,1,2,1,0,0,0,80,170,2,3,0,2
2,0,1,3,3,1,0,0,263,133,1,1,0,3
1,1,1,5,3,0,0,0,161,60,1,1,0,3
2,0,4,4,2,0,0,0,270,82,1,2,0,3
0,0,3,2,1,1,0,0,347,125,1,2,2,3
0,1,1,1,1,0,0,0,35,178,4,4,0,0
2,0,1,1,1,0,0,0,246,122,1,1,0,1
1,0,3,1,0,0,0,0,117,161,3,4,0,1
2,0,2,2,1,0,0,0,94,34,1,1,0,2
1,0,1,0,0,0,0,0,15,134,3,3,0,0
0,0,0,3,2,0,0,0,179,77,2,3,0,1
2,0,2,1,0,2,0,0,179,92,2,3,0,4
1,0,2,0,0,0,0,0,286,146,1,2,0,1
2,0,1,0,0,0,0,0,39,168,3,4,0,1
1,0,4,4,3,1,0,0,63,74,1,1,2,5
2,0,4,1,1,2,0,0,206,60,1,2,0,4
1,0,0,0,0,0,0,0,57,145,3,4,0,0
2,0,1,1,1,2,0,0,138,77,2,3,0,3
2,0,0,1,1,0,0,0,113,93,1,2,0,1
2,0,2,0,0,0,0,0,305,91,1,2,0,1
0,0,1,2,2,2,2,0,87,182,2,2,1,4
1,0,3,4,3,0,0,0,111,16,1,2,0,3
0,0,0,1,1,0,1,0,80,127,4,4,0,0
1,0,4,5,3,2,0,0,272,143,1,2,0,5
1,0,0,0,0,0,0,0,45,152,3,4,0,0
0,0,2,0,0,0,0,0,125,166,2,4,0,0
1,0,2,3,3,0,0,0,78,97,1,2,1,2
1,0,0,1,0,0,0,0,59,143,3,4,0,0
0,0,1,0,0,0,0,0,18,212,4,4,0,0
0,0,3,3,3,2,0,2,171,19,1,2,0,4
1,0,2,2,1,0,0,0,56,53,1,2,0,1
0,0,2,2,2,0,0,0,63,199,3,2,0,1
0,0,2,1,1,0,0,0,323,32,1,3,0,1
1,0,0,1,1,0,0,0,99,126,2,3,1,1
0,0,1,0,0,0,0,0,21,164,3,3,0,0
0,0,0,1,1,0,0,0,43,135,4,4,0,0
0,0,3,4,3,0,0,0,155,166,1,2,0,2
2,0,1,0,0,0,0,1,109,114,3,4,0,1
0,0,1,1,1,1,2,0,339,58,1,3,0,2
1,0,3,1,1,0,0,0,252,47,1,1,0,1
1,0,2,1,0,0,0,0,156,99,1,2,1,1
0,0,1,1,1,0,0,0,98,187,3,3,0,0
1,0,1,1,0,0,0,0,79,249,3,4,0,1
2,0,1,3,2,0,0,0,293,52,1,1,0,2
0,0,3,0,0,0,0,0,58,159,3,4,0,1
1,0,2,0,0,0,0,0,30,117,1,1,0,1
0,0,3,0,0,0,0,0,103,203,3,4,0,1
1,1,1,1,1,0,0,0,92,43,1,1,0,1
0,0,1,1,1,0,0,0,150,106,2,3,0,0
2,0,1,1,1,2,0,0,41,138,1,3,0,3
2,0,1,0,0,0,0,0,344,83,1,2,0,1
0,0,4,2,2,0,0,0,22,159,2,2,0,2
1,0,1,2,1,0,0,0,245,49,1,1,0,1
0,0,3,1,1,0,0,0,176,152,2,4,0,1
1,0,0,1,1,0,0,0,146,171,2,3,0,0
0,0,1,0,0,0,0,0,159,166,2,3,0,0
0,0,2,3,2,0,0,0,115,83,1,3,0,1
2,0,0,1,1,0,0,0,89,184,3,4,0,1
1,0,4,2,2,0,0,0,277,115,1,3,0,2
0,0,0,2,2,0,0,0,105,152,2,2,2,1
1,0,4,1,1,1,0,0,130,194,2,3,3,4
3,0,3,1,1,1,0,0,148,101,1,3,0,3
1,0,2,2,2,0,1,0,17,140,1,2,0,2
0,0,2,0,0,0,0,0,210,109,1,1,1,1
0,0,0,1,1,0,0,0,35,206,4,4,0,0
0,0,1,1,0,0,0,0,289,87,1,1,0,0
1,0,0,1,0,0,0,0,102,271,2,2,0,0
2,0,2,2,2,0,0,0,34,194,2,3,0,2
1,0,1,1,1,1,0,0,13,101,1,2,0,2
0,0,3,0,0,0,0,0,345,38,1,2,0,1
0,1,1,3,3,0,1,0,201,112,1,1,0,2
1,0,2,2,2,0,0,0,346,66,1,1,0,2
1,0,1,0,0,0,0,0,70,82,2,3,0,0
2,0,1,4,2,1,0,0,56,104,1,2,0,3
0,0,1,2,2,0,0,0,170,77,1,1,0,1
1,0,3,3,2,0,0,0,82,163,2,4,0,2
0,0,0,1,1,0,0,0,102,250,3,2,0,0
2,0,0,0,0,0,0,0,55,96,2,2,0,1
2,0,1,2,2,0,0,0,68,75,2,3,0,2
2,0,4,3,3,2,0,0,60,140,1,3,0,5
2,0,1,3,2,0,0,0,50,49,1,2,1,2
0,0,1,1,0,1,0,0,42,147,2,3,2,2
1,0,3,4,2,0,0,0,24,146,3,4,0,3
2,0,3,2,1,0,1,0,14,101,2,3,0,3
1,0,1,0,0,0,0,0,59,161,3,2,0,0
2,0,1,1,0,0,0,0,283,75,1,2,2,2
1,1,1,1,1,2,0,0,164,217,2,2,0,3
2,0,0,3,3,0,0,0,265,177,1,2,0,2
0,0,1,0,0,2,0,0,38,146,3,4,0,2
1,0,3,1,0,0,0,0,26,133,2,3,0,1
0,0,2,0,0,0,0,0,76,178,2,3,0,0
3,0,1,4,2,1,0,0,336,189,1,3,0,4
1,0,1,1,0,0,0,1,104,51,1,2,0,1
0,0,1,0,0,0,0,0,19,156,3,4,0,0
0,0,2,4,3,0,0,0,138,33,1,1,0,2
2,0,1,1,1,0,0,0,28,87,1,2,0,1
1,0,1,2,2,0,0,2,48,160,2,2,0,2
0,0,1,1,1,0,0,0,83,133,2,2,0,0
1,0,2,3,2,0,0,0,319,24,1,1,0,2
0,0,2,3,2,0,0,0,238,104,1,2,0,1
2,0,2,0,0,0,0,0,99,226,3,4,0,1
1,0,4,3,2,0,0,0,29,230,2,3,0,3
1,1,0,3,3,1,0,0,86,118,1,1,0,3
1,0,0,0,0,0,0,0,27,208,4,4,0,0
1,0,1,1,1,0,0,0,68,133,1,3,0,1
0,0,0,2,1,0,0,0,11,209,4,4,0,0
1,0,1,0,0,3,0,0,50,86,1,2,0,3
0,0,1,0,0,0,0,0,126,89,2,4,0,0
0,0,0,3,3,0,0,0,84,52,1,1,0,1
3,0,2,3,3,0,0,0,304,47,1,2,0,3
1,0,2,1,1,0,0,0,71,142,1,2,0,1
1,0,1,0,0,2,0,0,228,109,1,2,0,2
2,0,1,0,0,1,0,0,86,119,2,3,0,2
0,0,0,3,3,2,0,1,114,160,3,3,0,3
0,0,0,0,0,0,0,0,344,286,1,2,1,0
1,0,2,2,2,0,0,0,75,82,1,1,0,2
1,0,3,3,3,0,0,1,229,106,1,1,0,3
0,0,3,2,2,0,0,0,289,141,1,2,0,1
0,0,1,2,2,0,2,0,41,209,4,4,0,1
0,0,0,0,0,0,0,0,70,171,3,3,0,0
1,0,2,3,2,2,0,0,231,75,1,2,0,4
1,0,0,2,1,0,0,0,117,111,3,4,0,1
0,0,1,1,0,0,0,0,46,139,3,4,0,0
1,0,1,0,0,0,0,0,88,97,3,4,0,0
0,0,4,4,2,0,0,0,111,69,2,1,0,2
2,0,0,5,3,0,0,0,282,116,1,1,0,3
1,0,1,1,1,2,0,0,79,108,1,1,2,3
0,0,1,2,1,0,0,0,64,294,4,4,0,1
1,0,0,0,0,0,0,0,79,178,3,4,0,0
2,0,2,1,0,2,2,0,104,79,2,3,0,4
2,0,4,2,2,0,0,0,62,174,2,3,0,3
0,0,4,2,2,2,0,0,295,67,1,2,0,4
1,0,0,1,0,0,0,0,39,295,4,4,0,0
0,0,1,1,1,0,0,0,26,190,3,3,0,0
0,0,1,1,1,0,0,0,49,222,3,2,0,0
0,0,0,0,0,0,0,0,307,91,1,1,0,0
1,0,1,1,1,0,0,0,66,117,1,3,2,1
1,0,3,4,2,0,0,0,279,102,1,1,0,3
3,0,0,2,1,2,0,0,139,94,1,3,3,5
1,0,3,1,1,0,0,0,53,65,1,2,2,2
1,0,0,0,0,0,0,0,67,172,2,3,0,0
0,0,2,0,0,0,0,0,78,116,1,2,0,0
0,0,1,0,0,0,0,0,305,94,1,2,0,0
1,0,3,1,1,0,0,0,100,69,3,4,0,1
3,0,0,4,3,0,0,1,293,139,1,1,0,3
1,0,3,4,3,1,0,0,324,50,1,1,0,4
1,0,3,1,1,3,0,1,82,72,1,1,0,5
2,0,2,3,3,1,0,0,29,160,1,1,0,4
0,0,3,1,1,0,0,0,48,197,3,4,0,1
3,0,1,5,3,0,0,0,305,140,1,2,1,4
0,0,1,3,3,0,0,0,71,150,2,3,0,1
0,0,1,0,0,0,0,0,151,239,2,3,0,0
1,0,0,2,2,2,0,0,88,222,3,3,0,3
0,0,0,0,0,0,0,0,330,124,1,3,0,0
0,0,3,0,0,0,0,0,110,208,2,1,0,1
2,0,1,1,1,0,0,0,84,94,1,1,0,1
0,0,1,2,2,0,0,1,41,152,3,2,0,1
3,0,1,3,3,1,0,0,28,97,1,1,0,4
0,0,1,1,1,2,0,0,29,168,3,3,0,2
0,0,4,0,0,2,0,0,153,198,2,2,0,3
0,0,0,1,0,0,0,0,31,212,3,3,0,0
0,0,2,0,0,0,0,0,37,145,3,3,0,0
0,0,1,1,1,0,0,0,142,136,2,3,0,0
1,0,3,0,0,0,0,0,61,140,3,2,0,1
1,1,3,1,0,0,0,0,76,218,3,4,0,2
0,0,3,1,1,0,0,0,325,48,1,1,0,1
1,0,2,1,1,0,0,0,65,104,2,3,0,1
1,0,0,1,0,0,0,0,87,182,4,4,0,0
1,0,1,0,0,0,0,0,169,110,2,3,1,1
2,1,1,2,2,0,0,0,40,203,2,1,0,2
0,0,0,4,3,0,0,0,13,222,3,4,0,1
1,0,0,1,1,0,0,0,94,104,3,4,0,0
0,1,0,4,2,0,0,0,105,117,3,4,0,1
0,0,0,0,0,0,0,0,155,232,2,3,0,0
0,0,0,1,1,0,0,0,118,117,3,4,0,0
1,0,1,2,2,0,0,0,115,218,3,4,0,1
1,0,1,4,2,0,0,1,28,235,3,4,0,2
0,0,3,1,1,0,0,0,59,95,2,3,2,2
0,0,1,2,2,0,0,0,46,248,4,4,0,1
0,0,1,1,1,1,0,0,133,132,1,2,0,1
1,0,4,0,0,0,0,0,69,101,2,4,0,1
0,0,1,2,2,2,0,0,168,61,1,2,0,3
1,0,0,2,2,0,0,0,43,91,2,3,0,1
2,0,1,0,0,0,0,0,79,71,1,1,0,1
2,0,1,2,1,0,0,0,143,78,1,1,0,2
1,0,3,2,2,0,0,0,268,93,1,2,0,2
2,0,3,3,3,0,0,0,319,64,1,3,0,3
0,0,0,1,1,0,0,0,86,93,3,4,0,0
0,0,0,1,1,2,0,0,52,242,4,4,0,2
1,0,0,1,0,0,0,0,140,134,2,3,0,0
2,1,2,3,2,0,0,0,25,124,2,3,0,3
1,0,1,4,3,0,0,0,146,40,1,1,0,2
2,0,0,2,2,0,0,0,60,134,3,3,0,1
1,0,4,2,2,3,0,2,132,97,1,3,0,6
1,0,0,2,2,0,0,0,59,131,2,3,0,1
2,0,1,1,1,0,0,0,58,65,2,3,0,1
3,0,0,1,1,0,0,0,239,124,1,1,0,1
0,0,1,3,3,2,0,0,60,130,2,3,0,3
0,0,1,0,0,0,0,0,271,71,1,3,0,0
1,0,4,1,1,0,0,0,175,93,1,3,1,2
0,0,0,3,2,0,0,0,46,94,4,4,0,1
1,0,3,1,1,0,0,0,133,69,2,3,0,1
1,0,3,0,0,2,0,0,53,93,1,2,4,4
2,0,1,2,2,2,0,1,358,116,1,2,3,5
1,0,1,0,0,0,0,0,178,70,1,1,0,0
1,0,3,0,0,0,1,0,61,77,2,3,0,1
2,0,2,0,0,2,0,0,134,35,1,1,0,3
0,0,4,2,2,0,0,0,341,99,1,3,0,2
1,0,0,1,1,0,0,0,62,197,2,4,2,1
0,0,1,3,3,0,0,0,76,46,2,3,0,1
1,0,1,1,1,0,0,0,116,146,1,2,0,1
3,0,1,1,1,0,0,0,215,81,1,2,0,2
0,0,2,4,3,0,0,0,162,103,2,1,0,2
1,0,1,4,2,0,0,0,82,43,1,2,0,2
1,0,1,2,1,0,0,0,99,202,3,4,1,1
2,0,1,4,3,1,1,0,349,181,1,2,0,4
0,0,2,0,0,1,0,0,57,60,1,1,0,1
2,0,0,1,1,0,0,0,130,137,2,3,3,2
2,0,4,4,2,0,0,0,14,61,2,3,0,3
1,0,2,2,1,0,0,0,149,229,1,2,0,1
0,0,0,1,0,0,0,0,26,144,2,3,0,0
0,1,2,3,3,0,0,0,34,160,1,1,0,2
2,0,3,0,0,0,0,0,61,205,2,1,0,2
0,2,3,3,2,0,0,0,245,126,1,3,0,2
0,0,2,1,1,1,0,0,74,140,3,2,0,2
1,0,2,1,1,2,0,0,335,122,1,2,0,3
0,0,0,0,0,0,0,0,47,229,3,4,0,0
2,0,1,1,1,2,0,0,262,109,1,1,0,3
1,0,2,0,0,0,0,0,66,51,1,1,0,1
1,0,4,1,1,1,0,0,107,109,1,2,1,3
2,0,1,0,0,0,0,0,61,85,1,3,0,1
1,0,3,4,3,1,0,2,317,73,1,2,0,4
0,0,3,0,0,0,0,0,191,86,1,2,0,1
1,0,0,0,0,0,0,0,61,224,3,3,0,0
3,0,4,2,2,0,0,0,87,94,1,2,0,3
1,1,3,5,3,0,0,0,16,204,2,3,0,3
0,0,1,0,0,0,0,0,114,199,3,3,0,0
1,0,3,3,3,0,0,1,216,49,1,2,0,3
0,0,1,0,0,0,0,0,340,118,1,2,0,0
1,0,0,1,0,0,0,0,58,152,3,4,0,0
2,0,2,0,0,0,0,0,166,41,1,2,1,2
2,0,2,5,3,0,0,0,342,256,1,3,0,3
2,0,1,0,0,0,0,0,88,228,4,4,0,1
0,0,1,1,1,0,0,0,124,199,2,1,0,0
3,0,4,1,1,0,0,0,206,144,1,1,4,4
0,0,2,1,1,1,0,0,354,40,1,1,0,2
1,0,0,0,0,2,0,0,77,127,2,1,0,2
0,0,0,0,0,1,0,0,158,55,1,3,3,2
1,0,1,1,1,0,1,0,98,76,1,2,0,1
2,0,1,3,3,0,0,0,36,86,1,1,0,2
2,0,1,4,3,0,0,0,39,147,1,2,0,3
2,0,1,1,1,2,0,0,86,234,3,3,0,3
2,0,1,2,2,0,0,0,51,128,2,2,4,3
1,0,1,3,3,0,0,0,200,102,1,2,0,2
1,0,1,2,1,0,0,0,25,132,1,2,1,1
1,0,2,0,0,0,0,0,62,288,4,4,0,1
1,0,2,1,1,0,0,0,300,30,1,3,0,1
2,0,3,1,1,1,0,0,100,46,2,2,0,3
0,0,1,2,2,0,0,0,56,138,1,1,1,1
1,0,1,1,1,0,0,0,289,67,1,1,0,1
1,0,1,2,2,0,0,0,35,153,2,2,0,1
1,0,2,0,0,0,0,0,28,175,3,4,0,1
2,0,0,0,0,0,0,0,178,207,2,1,0,1
1,0,0,1,0,0,0,0,80,166,2,4,0,0
1,0,4,1,1,0,0,0,126,136,2,4,0,2
0,1,2,4,3,0,0,0,333,113,1,2,0,2
0,0,2,0,0,0,0,0,135,73,1,1,0,0
2,0,1,1,1,0,0,0,143,202,2,2,0,1
1,0,3,1,1,2,0,0,117,37,1,1,0,3
2,0,4,1,1,0,0,0,121,126,2,3,0,2
0,0,4,1,0,1,2,2,19,150,2,3,0,3
3,0,1,3,2,2,0,0,348,184,1,2,0,5
0,0,1,0,0,0,0,0,83,120,4,4,0,0
1,0,0,0,0,0,0,0,23,176,4,4,0,0
1,0,2,1,1,0,0,0,144,216,2,3,0,1
0,0,1,0,0,2,0,0,60,113,2,3,0,2
1,0,2,2,2,0,0,0,117,98,2,4,0,2
1,0,1,1,1,0,0,0,133,247,2,3,0,1
1,0,4,3,2,0,0,0,110,211,2,3,0,3
1,0,1,1,0,0,0,0,106,60,2,3,0,1
0,0,4,0,0,0,2,0,233,93,1,2,0,1
1,0,0,2,2,0,0,0,26,191,3,4,0,1
0,0,3,1,1,0,0,0,52,195,3,3,0,1
3,0,1,1,0,0,0,0,72,154,1,1,0,2
1,0,0,2,2,0,0,0,44,90,1,1,0,1
0,0,2,5,3,0,0,0,277,116,1,2,0,2
3,1,3,3,3,0,0,0,274,35,1,2,0,4
0,0,3,3,3,0,0,1,181,124,1,2,0,2
3,0,2,0,0,0,0,1,241,30,1,1,0,2
0,0,1,0,0,0,0,0,48,259,4,4,0,0
1,0,2,2,1,0,0,0,37,114,1,2,2,2
2,0,1,1,1,0,0,0,151,129,2,2,0,1
1,0,1,1,1,2,0,0,80,169,3,3,0,3
3,0,2,0,0,0,0,0,286,54,1,1,0,2
3,0,2,1,0,0,0,0,166,95,1,1,3,3
1,0,1,2,2,0,0,0,126,146,2,3,0,1
2,0,3,0,0,0,0,0,265,55,1,2,0,2
2,0,2,4,3,0,0,0,176,146,1,1,2,4
1,0,2,4,3,0,1,0,96,71,1,3,0,3
1,0,2,3,3,0,0,0,183,109,1,2,0,2
2,0,3,0,0,0,1,0,129,160,1,1,0,2
2,1,1,3,3,0,0,0,71,31,1,1,0,2
1,0,1,0,0,0,0,0,172,114,1,2,0,0
2,0,1,1,1,0,0,0,58,100,1,1,0,1
0,0,2,1,1,3,0,0,307,116,1,1,0,4
0,0,1,0,0,0,0,0,59,266,3,3,0,0
1,0,4,0,0,0,0,0,56,198,2,3,0,1
0,0,3,1,1,0,0,0,168,113,1,1,0,1
1,0,3,2,1,0,0,0,149,187,1,1,0,2
1,0,2,1,1,0,0,0,191,118,1,2,1,1
2,0,0,0,0,0,0,0,263,105,1,1,0,1
1,0,0,0,0,0,0,0,66,92,2,1,0,0
1,0,1,0,0,0,0,1,346,127,1,3,3,2
1,0,1,0,0,2,0,0,109,188,3,2,0,2
3,0,3,3,3,0,0,0,357,48,1,2,0,3
0,0,3,1,1,1,0,0,262,89,1,3,0,2
0,0,3,1,0,0,0,0,106,179,3,4,0,1
1,0,3,0,0,1,0,0,106,120,1,1,0,2
0,0,1,0,0,0,0,0,74,61,2,3,0,0
0,0,1,0,0,0,0,0,72,118,4,4,0,0
0,0,2,5,3,0,0,0,99,51,1,1,0,2
1,0,2,1,1,1,0,0,208,128,1,1,0,2
1,0,0,1,1,0,0,0,40,136,3,4,0,0
2,0,2,0,0,1,0,1,156,247,2,3,0,2
1,0,1,1,1,0,0,0,140,155,2,1,0,1
1,0,2,1,1,0,0,0,80,282,4,4,0,1
0,0,1,3,3,0,0,1,154,175,1,2,0,1
0,0,2,0,0,0,0,0,14,74,3,3,0,0
2,0,0,1,1,2,0,0,77,230,3,4,0,3
1,0,2,0,0,2,2,0,314,70,1,1,0,3
0,0,0,0,0,0,0,0,80,246,4,4,0,0
1,0,2,4,2,0,0,0,10,171,2,3,1,3
0,0,1,0,0,0,0,1,84,97,3,3,0,0
1,1,2,0,0,0,0,0,43,183,2,3,1,1
3,0,1,1,1,3,0,0,342,92,1,3,0,5
0,0,0,1,0,0,0,0,179,210,2,3,0,0
1,0,3,0,0,0,0,0,22,159,1,1,0,1
1,0,4,3,3,1,0,0,82,112,2,3,0,4
1,0,4,2,1,0,0,0,271,38,1,1,0,2
1,0,0,4,3,0,0,0,170,33,2,3,0,2
2,0,1,2,2,0,0,0,13,131,2,3,0,2
0,0,2,0,0,0,0,0,279,100,1,3,3,1
2,0,3,3,3,2,0,0,114,77,2,3,0,5
3,0,1,1,1,0,0,0,105,84,1,1,0,2
2,0,0,0,0,0,0,0,67,161,3,3,0,1
0,0,1,3,3,0,0,0,31,48,1,1,0,1
1,1,1,1,1,0,0,0,99,142,2,3,0,1
0,0,2,0,0,0,0,0,64,261,2,4,0,0
0,0,2,2,1,2,0,0,14,144,2,3,0,3
1,0,0,1,1,1,0,0,53,40,1,1,0,1
1,0,0,1,1,0,0,0,109,121,3,4,0,0
1,0,1,0,0,0,0,0,25,180,1,3,0,0
0,0,2,1,1,0,0,0,270,114,1,1,1,1
0,0,1,0,0,0,0,0,107,67,1,1,0,0
2,0,1,1,1,0,0,0,341,120,1,1,0,1
2,0,4,0,0,0,0,0,72,171,2,3,0,2
0,0,2,2,1,1,0,0,205,20,1,3,0,2
1,0,1,0,0,1,0,0,36,90,1,1,0,1
0,0,2,2,2,1,0,0,128,190,2,3,0,2
2,0,1,0,0,0,0,0,128,235,2,3,0,1
0,0,3,1,1,0,0,0,134,141,2,4,0,1
2,0,0,2,1,0,0,0,43,64,1,2,0,1
1,1,1,3,3,0,0,0,95,112,1,2,0,2
1,0,2,0,0,0,0,0,164,50,2,1,0,1
0,0,1,0,0,0,0,0,100,104,2,3,1,0
0,0,0,0,0,0,0,0,84,185,3,4,0,0
1,0,2,0,0,0,0,0,69,184,2,2,0,1
0,0,1,0,0,0,0,0,52,109,2,3,0,0
1,0,0,2,1,0,0,0,94,71,3,3,0,1
1,0,3,1,1,0,0,0,29,123,1,3,0,1
0,0,1,2,2,0,0,0,317,127,1,2,4,2
1,0,2,0,0,0,0,0,90,97,1,2,0,1
2,1,1,2,2,0,0,0,87,199,2,3,0,2
1,0,3,1,1,0,0,0,284,61,1,1,0,1
0,0,1,0,0,0,0,0,153,93,2,3,0,0
1,0,1,0,0,3,0,0,109,49,1,1,0,3
2,0,2,0,0,1,2,0,108,102,1,1,0,3
0,0,3,1,1,0,0,0,132,84,1,1,2,2
2,0,2,3,2,0,0,0,160,131,2,3,0,2
2,0,1,0,0,0,0,0,77,114,2,2,0,1
0,0,2,3,3,1,0,0,311,80,1,1,3,4
0,0,2,1,0,1,2,1,29,201,4,4,0,2
3,0,1,3,3,2,0,0,346,123,1,1,1,5
2,0,3,3,2,0,0,0,204,45,1,2,0,3
1,0,0,3,2,0,0,0,173,263,2,3,0,1
1,0,1,3,2,0,0,0,166,153,2,3,0,2
1,0,1,1,1,0,0,0,13,169,3,4,0,1
1,0,1,3,2,0,0,0,93,144,3,4,0,2
0,0,3,0,0,0,0,0,209,85,1,1,4,2
1,2,1,4,3,0,0,0,107,241,3,4,0,2
0,0,4,2,2,0,0,0,210,127,1,2,0,2
1,0,0,1,0,0,0,0,13,199,4,4,0,0
1,0,3,0,0,0,0,0,80,53,1,1,0,1
0,0,3,2,2,0,0,0,114,126,3,3,0,1
1,0,1,0,0,0,0,0,42,155,2,4,0,0
0,0,3,3,2,1,0,0,162,153,1,2,0,3
0,0,1,3,3,0,0,0,69,127,2,4,0,1
0,0,2,2,1,1,0,1,115,130,3,4,0,2
1,0,1,0,0,1,2,0,65,196,3,2,0,2
0,0,2,1,1,0,0,0,128,237,1,1,0,1
0,0,2,0,0,1,0,0,119,64,3,3,0,1
0,1,1,4,2,0,0,0,67,201,2,3,0,2
1,0,1,2,2,0,0,0,21,118,2,1,0,1
1,0,1,3,3,0,0,0,59,239,2,3,0,2
0,0,1,0,0,0,0,0,88,180,4,4,0,0
